Date,Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
2018-01-26,11171.400391,9746199552,0.11331102376203628,0.00031330002304990343,4,1,1
2018-01-27,11440.700195,7583269888,0.05693773749655489,0.003024256331367061,5,1,1
2018-01-28,11786.299805,8350360064,0.04923618638301886,-0.002613186963641857,6,1,1
2018-01-29,11296.400391,7107359744,0.0622942072646192,0.0009205953790631133,0,1,1
2018-01-30,10106.299805,8637859840,0.12664155510102398,0.0001880401370102516,1,1,1
2018-01-31,10221.099609,8041160192,0.06179336592065026,0.0015849758460170953,2,1,1
2018-02-01,9170.540039,9959400448,0.16755249336813735,-0.003081581442294297,3,2,1
2018-02-02,8830.75,12726899712,0.172614855993931,0.002419966254281957,4,2,1
2018-02-03,9174.910156,7263790080,0.1428954199011304,8.610863611376862e-05,5,2,1
2018-02-04,8277.009766,7073549824,0.16232276878240226,-0.0007816502798602224,6,2,1
2018-02-05,6955.27002,9285289984,0.23801032846163814,0.013871493086906793,0,2,1
2018-02-06,7754.0,13999800320,0.2980097579691159,0.00019218906370915432,1,2,1
2018-02-07,7621.299805,9169280000,0.175812799064682,0.0021728653148030868,2,2,1
2018-02-08,8265.589844,9346750464,0.1205716895201433,0.0007561468833996018,3,2,1
2018-02-09,8736.980469,6784820224,0.10809154835315073,-0.0019343514684465773,4,2,1
2018-02-10,8621.900391,7780960256,0.09970262145711052,-0.0006692849300396897,5,2,1
2018-02-11,8129.970215,6122189824,0.08637260613729285,0.0014095944630715324,6,2,1
2018-02-12,8926.570313,6256439808,0.10372744441013043,1.6738119430026613e-05,0,2,1
2018-02-13,8598.30957,5696719872,0.059495584687045175,0.00018728704600475248,1,2,1
2018-02-14,9494.629883,7909819904,0.10681728729241073,-0.0006645409118365567,2,2,1
2018-02-15,10166.400391,9062540288,0.0893206933508081,-0.0030197705007937435,3,2,1
2018-02-16,10233.900391,7296159744,0.050818160545833546,-0.0025796998203359996,4,2,1
2018-02-17,11112.700195,8660880384,0.09755252240102516,0.0009628799312712654,5,2,1
2018-02-18,10551.799805,8744009728,0.0991477634127446,7.579787474940841e-05,6,2,1
2018-02-19,11225.299805,7652089856,0.07234710610397553,0.0005790491223321049,0,2,1
2018-02-20,11403.700195,9926540288,0.06470024462833625,-0.002762261324075436,1,2,1
2018-02-21,10690.400391,9405339648,0.08964514376723673,-0.002806255977583057,2,2,1
2018-02-22,10005.0,8040079872,0.11067510026222886,-0.006789573913043461,3,2,1
2018-02-23,10301.099609,7739500032,0.07732658366176101,-0.0013007751122311607,4,2,1
2018-02-24,9813.070313,6917929984,0.1100066825424008,-0.0016967565164536936,5,2,1
2018-02-25,9664.730469,5706939904,0.054869447052943485,0.0004862234922197792,6,2,1
2018-02-26,10366.700195,7287690240,0.1024307660773323,0.00262380463294567,0,2,1
2018-02-27,10725.599609,6966179840,0.06172108559675815,-0.0035801647833077657,1,2,1
2018-02-28,10397.900391,6936189952,0.06703488104710223,-0.0012406726853399436,2,2,1
2018-03-01,10951.0,7317279744,0.06757653528283218,0.0024107744498218626,3,3,1
2018-03-02,11086.400391,7620590080,0.031234772325858307,0.001398109345986005,4,3,1
2018-03-03,11489.700195,6690570240,0.04778955367140667,0.0006701824999185524,5,3,1
2018-03-04,11512.599609,6084149760,0.03380896482783966,0.0017199227518100368,6,3,1
2018-03-05,11573.299805,6468539904,0.022736934883200662,-0.006324920051615285,0,3,1
2018-03-06,10779.900391,6832169984,0.07534853320862181,0.0022263656554783466,1,3,1
2018-03-07,9965.570313,8797910016,0.12766864917714266,-0.0014178699819685481,2,3,1
2018-03-08,9395.009766,7186089984,0.08692604586713948,0.002094799738391389,3,3,1
2018-03-09,9337.549805,8704190464,0.11198354821121173,0.001396516138850145,4,3,1
2018-03-10,8866.0,5386319872,0.07961182489537016,-0.0014910587638167939,5,3,1
2018-03-11,9578.629883,6296370176,0.12835530537304338,0.0025368769121278468,6,3,1
2018-03-12,9205.120117,6457399808,0.10953810236622044,-0.003485025463247941,0,3,1
2018-03-13,9194.849609,5991139840,0.0571755486783059,0.0021534644765279524,1,3,1
2018-03-14,8269.80957,6438230016,0.159539620911235,0.0025333347548896195,2,3,1
2018-03-15,8300.860352,6834429952,0.08291091797786602,0.002656327544974006,3,3,1
2018-03-16,8338.349609,5289379840,0.07243196424954347,-0.0019715475808614377,4,3,1
2018-03-17,7916.879883,4426149888,0.06831214094564292,-0.0033295772311264303,5,3,1
2018-03-18,8223.679688,6639190016,0.1145607800487397,0.014645564220569897,6,3,1
2018-03-19,8630.650391,6729110016,0.06030873837874678,-0.0012722643720397325,0,3,1
2018-03-20,8913.469727,6361789952,0.07880078412683307,0.002693759303099318,1,3,1
2018-03-21,8929.280273,6043129856,0.03742117195279263,0.0011378472496514785,2,3,1
2018-03-22,8728.469727,5530390016,0.06255876257043574,0.0008913673580070271,3,3,1
2018-03-23,8879.620117,5954120192,0.0620767350671388,0.0025147560037222984,4,3,1
2018-03-24,8668.120117,5664600064,0.03813650202100037,-0.006380916075623523,5,3,1
2018-03-25,8495.780273,4569880064,0.027566269517275192,0.0003165635072444848,6,3,1
2018-03-26,8209.400391,5921039872,0.07683586025211214,-0.0011450764431352265,0,3,1
2018-03-27,7833.040039,5378250240,0.055852874336739036,0.00048385288229464696,1,3,1
2018-03-28,7954.47998,4935289856,0.04017331139333867,0.003091320119206482,2,3,1
2018-03-29,7165.700195,6361229824,0.12892264079656074,0.0008024337948177303,3,3,1
2018-03-30,6890.52002,6289509888,0.08867985816613058,0.00028444297299932053,4,3,1
2018-03-31,6973.529785,4553269760,0.05016814651908029,0.004234623628269288,5,3,1
2018-04-01,6844.22998,4532100096,0.0818279004218156,9.203124410492249e-05,6,4,2
2018-04-02,7083.799805,4333440000,0.046781543435423616,0.002605940527422848,0,4,2
2018-04-03,7456.109863,5499700224,0.06482153977336956,4.027475527022528e-05,1,4,2
2018-04-04,6853.839844,4936000000,0.09788532593940268,-0.0007572312919661043,2,4,2
2018-04-05,6811.470215,5639320064,0.04349566991958452,0.0006591449214755592,3,4,2
2018-04-06,6636.319824,3766810112,0.04296429414448681,-0.0008754939716722332,4,4,2
2018-04-07,6911.089844,3976610048,0.06334811165709114,0.0012863580420269215,5,4,2
2018-04-08,7023.52002,3652499968,0.02768506260909736,0.002961450090662561,6,4,2
2018-04-09,6770.72998,4894060032,0.07747228844106391,0.0036495268712517116,0,4,2
2018-04-10,6834.759765999999,4272750080,0.025097925383470908,0.0012744338203855845,1,4,2
2018-04-11,6968.319823999998,4641889792,0.022108983298937096,-0.0018569671494457567,2,4,2
2018-04-12,7889.25,8906250240,0.1605404607598415,0.001500756599169767,3,4,2
2018-04-13,7895.959961,7764460032,0.05477943161735172,-0.002696320536724607,4,4,2
2018-04-14,7986.240234000001,5191430144,0.037561809966862036,0.0016390496173996226,5,4,2
2018-04-15,8329.110352,5244480000,0.04238978023079387,0.001015710038944202,6,4,2
2018-04-16,8058.669922,5631309824,0.05619929168972258,0.0016119575718738404,0,4,2
2018-04-17,7902.089844,6900879872,0.05128826385268995,0.005358118274515618,1,4,2
2018-04-18,8163.419922,6529909760,0.0395371104337536,-0.0005083533665610337,2,4,2
2018-04-19,8294.30957,7063209984,0.01964798768664569,-0.0008957571377456836,3,4,2
2018-04-20,8845.830078,8438110208,0.07710441419326347,0.00033461653388077404,4,4,2
2018-04-21,8895.580078,7548550144,0.03992301409361863,0.0033139482463774824,5,4,2
2018-04-22,8802.459961,6629899776,0.02528919702563135,-0.0009168247326038783,6,4,2
2018-04-23,8930.879883,6925190144,0.019313222530090744,0.00038741546693361526,0,4,2
2018-04-24,9697.5,10678800384,0.090142875364882,0.0003640394947151644,1,4,2
2018-04-25,8845.740234,11083100160,0.10744291779862987,0.002439601257682533,2,4,2
2018-04-26,9281.509766,8970559488,0.06352861399509606,0.0009826113671085256,3,4,2
2018-04-27,8987.049805,7566289920,0.043219958765990066,-0.005316569401164083,4,4,2
2018-04-28,9348.480469,7805479936,0.05375057489119051,-0.00022145984118653554,5,4,2
2018-04-29,9419.080078,8853000192,0.03674036644976561,0.0007463864774246191,6,4,2
2018-04-30,9240.549805,8673920000,0.03385366256713904,0.0011817394235665972,0,4,2
2018-05-01,9119.009766,7713019904,0.04103340842774629,-0.0015802326535197214,1,5,2
2018-05-02,9235.919922,7558159872,0.02677494663696635,-0.00021115330324097625,2,5,2
2018-05-03,9743.860352,10207299584,0.06640941441246831,-0.0049631614424844855,3,5,2
2018-05-04,9700.759766,8217829888,0.02015867318309144,-4.94283964931774e-05,4,5,2
2018-05-05,9858.150391,7651939840,0.02778510010697576,-0.0013025588463047599,5,5,2
2018-05-06,9654.799805,7222280192,0.0501719075565886,-0.0009456315184570963,6,5,2
2018-05-07,9373.009766,7394019840,0.04704738252013101,0.0008386154710426207,0,5,2
2018-05-08,9234.820313,7415869952,0.03669904984589385,-0.001200872742958381,1,5,2
2018-05-09,9325.179688,7226890240,0.03799314459142445,8.367377638893027e-05,2,5,2
2018-05-10,9043.94043,6906699776,0.03932522979248233,0.0009973010182686393,3,5,2
2018-05-11,8441.490234,8488520192,0.07844459358426142,-5.89990613264293e-06,4,5,2
2018-05-12,8504.889648,6821380096,0.05367062102511092,0.00124641076354157,5,5,2
2018-05-13,8723.94043,5866379776,0.04507734049375725,-0.001242651882711191,6,5,2
2018-05-14,8716.790039,7364149760,0.06132316520508855,-0.0013307202477174367,0,5,2
2018-05-15,8510.379883,6705710080,0.0449053948457626,-0.0007014642215824685,1,5,2
2018-05-16,8368.830078,6760220160,0.04072409659489043,0.00014574641719708402,2,5,2
2018-05-17,8094.319823999998,5862530048,0.048598719203829716,-0.0003075917500340281,3,5,2
2018-05-18,8250.969727,5764190208,0.03753066521945301,0.0005769918152070796,4,5,2
2018-05-19,8247.179688,4712399872,0.023060173369109427,-2.297197431929977e-05,5,5,2
2018-05-20,8513.25,5191059968,0.04352948991304319,0.0010665818576925225,6,5,2
2018-05-21,8418.990234,5154990080,0.023000197404098977,0.00010451170218088752,0,5,2
2018-05-22,8041.779785,5137010176,0.0523037958169328,-0.0005844113026777893,1,5,2
2018-05-23,7557.819823999998,6491120128,0.07282752008833654,0.0004366726221126634,2,5,2
2018-05-24,7587.339844,6049220096,0.055579344192803616,0.0006537154130405611,3,5,2
2018-05-25,7480.140137,4867829760,0.03604799882757943,0.0008475567146984516,4,5,2
2018-05-26,7355.879883,4051539968,0.03347884305644416,0.0008428896472778835,5,5,2
2018-05-27,7368.220215,4056519936,0.015235989964764603,0.0004193474013860055,6,5,2
2018-05-28,7135.990234000001,5040600064,0.04480560350345261,-0.0009151179844511565,0,5,2
2018-05-29,7472.589844,5662660096,0.06145246086191537,-0.00038271389969252753,1,5,2
2018-05-30,7406.52002,4922540032,0.035573441056907934,-4.997191650077114e-05,2,5,2
2018-05-31,7494.169922,5127130112,0.03365923749996677,0.0008713804287823709,3,5,2
2018-06-01,7541.450195,4921460224,0.02664791141719891,-0.0006271976712298727,4,6,2
2018-06-02,7643.450195,4939299840,0.02648571854219527,-0.0014862857361760131,5,6,2
2018-06-03,7720.25,4851760128,0.01863251700678464,0.00029529937502020267,6,6,2
2018-06-04,7514.470215,4993169920,0.03743354110228079,-0.0018058908494856649,0,6,2
2018-06-05,7633.759765999999,4961739776,0.03328781668243883,-0.001020408191870645,1,6,2
2018-06-06,7653.97998,4692259840,0.023783014894038668,-0.0004128774844274971,2,6,2
2018-06-07,7678.240234000001,4485799936,0.011822288079019423,0.0008986307786315533,3,6,2
2018-06-08,7624.919922,4227579904,0.01849466035304789,0.0009967446317792148,4,6,2
2018-06-09,7531.97998,3845220096,0.020127522696893826,-0.004305663993546678,5,6,2
2018-06-10,6786.02002,5804839936,0.11782258967886387,0.0019554936414703512,6,6,2
2018-06-11,6906.919922,4745269760,0.030350607764409582,-0.00015927475813014042,0,6,2
2018-06-12,6582.3598630000015,4654380032,0.055927148343903166,0.0022058988420881206,1,6,2
2018-06-13,6349.899902,5052349952,0.05505100991324155,-0.0011259865683470286,2,6,2
2018-06-14,6675.350098,5138710016,0.0588337724596125,-0.00019025518981849983,3,6,2
2018-06-15,6456.580078,3955389952,0.03842321285703373,-0.00017499713259184156,4,6,2
2018-06-16,6550.160156,3194170112,0.029708150340172417,-0.0007069095853723115,5,6,2
2018-06-17,6499.27002,3104019968,0.0138230667018818,0.0016616949237016347,6,6,2
2018-06-18,6734.819823999998,4039200000,0.0518809607222557,0.0011240557576646284,0,6,2
2018-06-19,6769.939941,4057029888,0.01677815522520329,0.00012109782466969485,1,6,2
2018-06-20,6776.549805,3888640000,0.0317126414439433,0.0005223954817521531,2,6,2
2018-06-21,6729.740234000001,3529129984,0.014261741715014728,0.001209504188419589,3,6,2
2018-06-22,6083.689941,5079810048,0.123277722491723,0.001053662672188483,4,6,2
2018-06-23,6162.47998,3431360000,0.025200024953547347,0.00029205855529605316,5,6,2
2018-06-24,6173.22998,4566909952,0.06820145138439852,-0.00020406902125486479,6,6,2
2018-06-25,6249.180176,5500810240,0.03393803843124245,0.0006992323595951642,0,6,2
2018-06-26,6093.669922,3279759872,0.032244974951894004,-0.0015212540420892085,1,6,2
2018-06-27,6157.129883,3296219904,0.02100661670805516,-0.0006447366021886619,2,6,2
2018-06-28,5903.439941,3467800064,0.05063133480442199,-0.0008994853937822127,3,6,2
2018-06-29,6218.299805,3966230016,0.07298293381313455,-0.0006560619667644621,4,6,2
2018-06-30,6404.0,4543860224,0.04043782523082004,0.001199277951280426,5,6,2
2018-07-01,6385.819824,4788259840,0.022826115206928118,-0.0008518782474186738,6,7,3
2018-07-02,6614.180176,4396930048,0.05997108271970425,-0.002648857384256405,0,7,3
2018-07-03,6529.589844,4672309760,0.03468188391299296,0.0032590520244628568,1,7,3
2018-07-04,6597.549805,4176689920,0.04983519980645927,0.0003274179148087409,2,7,3
2018-07-05,6639.1401369999985,4999240192,0.030991444484913942,-6.780938355116664e-05,3,7,3
2018-07-06,6673.5,4313959936,0.02562009030250286,-0.0007177701356110638,4,7,3
2018-07-07,6856.930176000002,3961080064,0.04328007336295117,0.00012682482943208182,5,7,3
2018-07-08,6773.879883,3386210048,0.02044021713295004,0.00017717984681311024,6,7,3
2018-07-09,6741.75,3718129920,0.017003949034792517,-0.0003767625616494877,0,7,3
2018-07-10,6329.950195,4052430080,0.07072295621298917,0.0001295152370467557,1,7,3
2018-07-11,6394.709961,3644859904,0.018085504253493957,0.0003236775416904875,2,7,3
2018-07-12,6228.810059,3770170112,0.04248082421240791,0.0009985416060347642,3,7,3
2018-07-13,6238.049805,3805400064,0.019106101593150637,0.001514927789198751,4,7,3
2018-07-14,6276.120117,2923670016,0.013838808513648184,-0.0005449102210036688,5,7,3
2018-07-15,6359.6401369999985,3285459968,0.02348756742914039,-0.00041360374853552747,6,7,3
2018-07-16,6741.75,4725799936,0.06052220275918966,-0.0003115063596248449,0,7,3
2018-07-17,7321.040039,5961950208,0.10518438642410097,-0.0007813391225193365,1,7,3
2018-07-18,7370.779785,6103410176,0.03495928305229671,0.0010067333737336216,2,7,3
2018-07-19,7466.859863,5111629824,0.027277238318599833,7.232478041747387e-05,3,7,3
2018-07-20,7354.129883,4936869888,0.03706138586809224,-0.0001916838596035616,4,7,3
2018-07-21,7419.290039,3726609920,0.02412835095181595,-0.0002008593803675644,5,7,3
2018-07-22,7418.490234000001,3695460096,0.020874069881692325,-0.0005095744391056396,6,7,3
2018-07-23,7711.109863,5132480000,0.04891280954590218,0.0007002757185330406,0,7,3
2018-07-24,8424.269531,7277689856,0.09328006372071897,-0.005295340425166176,1,7,3
2018-07-25,8181.390137,5845400064,0.040872563130944194,-0.0005549226872175896,2,7,3
2018-07-26,7951.580078,4899089920,0.05224460844954835,-0.00014842031249436862,3,7,3
2018-07-27,8165.009765999999,5195879936,0.05394302920276508,0.0004960548873887468,4,7,3
2018-07-28,8192.150391,3988750080,0.01381861262538928,0.0016686610166506345,5,7,3
2018-07-29,8218.459961,4107190016,0.016100809362556288,0.0003796474053297868,6,7,3
2018-07-30,8180.47998,5551400000,0.04016419324281655,8.804067753494829e-05,0,7,3
2018-07-31,7780.439941,5287530000,0.06296011499637111,-0.0014652001797386795,1,7,3
2018-08-01,7624.910156,4797620000,0.03518875370764537,0.0012170353237142743,2,8,3
2018-08-02,7567.149901999999,4214110000,0.025165360591000472,-0.0006620411997752016,3,8,3
2018-08-03,7434.390137,4627150000,0.031859924832305236,0.0005756739855095553,4,8,3
2018-08-04,7032.850098000001,4268390000,0.07351306944780077,-0.00025167890333738214,5,8,3
2018-08-05,7068.47998,3679110000,0.02335064481199646,-0.0007837666677525814,6,8,3
2018-08-06,6951.799805,3925900000,0.040056332948912886,0.0009378893499364217,0,8,3
2018-08-07,6753.120117,4682800000,0.05902573281151501,-0.0009284625315956883,1,8,3
2018-08-08,6305.799805,5064430000,0.08361893171489768,-3.801991934618453e-05,2,8,3
2018-08-09,6568.22998,4267040000,0.06027459551714555,0.00048566234886921145,3,8,3
2018-08-10,6184.709961,4528680000,0.07620837950987698,0.0001746368070308394,4,8,3
2018-08-11,6295.72998,4047850000,0.0567537663429482,-0.0019187732063438907,5,8,3
2018-08-12,6322.689941,5665250000,0.027631278236472927,0.002952844781923326,6,8,3
2018-08-13,6297.569824,4083980000,0.050006999872865214,-0.0015735701670562751,0,8,3
2018-08-14,6199.709961,5301700000,0.053071092412366835,0.0035017704274183025,1,8,3
2018-08-15,6308.52002,4895450000,0.05900105066079491,-0.002265196901126718,2,8,3
2018-08-16,6334.72998,4328420000,0.031401683303247795,0.0009756021202974537,3,8,3
2018-08-17,6580.629883,4992990000,0.0407163632785581,0.00042553570855494323,4,8,3
2018-08-18,6423.759765999999,3984520000,0.041490607694977914,-0.0001852407380327716,5,8,3
2018-08-19,6506.069824,3311170000,0.02773383537158371,-0.0008545955008799082,6,8,3
2018-08-20,6308.529785,3665100000,0.03794734767157892,-0.0011825197398191516,0,8,3
2018-08-21,6488.759765999999,3377180000,0.032172460158972016,-0.00038678670354694983,1,8,3
2018-08-22,6376.709961,4668110000,0.08029656963200797,-0.0008421454061488062,2,8,3
2018-08-23,6534.879883,3426180000,0.02749817138776381,0.0025463569794585503,3,8,3
2018-08-24,6719.959961,4097820000,0.03405632860633658,-1.4532824683324713e-06,4,8,3
2018-08-25,6763.189941,3312600000,0.01323242080478983,-0.0012641673640079885,5,8,3
2018-08-26,6707.259765999999,3295500000,0.023260204659592942,0.0005277921421718846,6,8,3
2018-08-27,6884.640137,4019000000,0.029138808279643564,0.0009354070614946994,0,8,3
2018-08-28,7096.279785,4659940000,0.03301496586195029,-0.0006439746090141164,1,8,3
2018-08-29,7047.160156,4145880000,0.02043948697532717,-0.0004825191885422929,2,8,3
2018-08-30,6978.22998,4463250000,0.034822355081871884,-0.0006104363158291594,3,8,3
2018-08-31,7037.580078,4495650000,0.019798640914575984,0.0010273390739242694,4,8,3
2018-09-01,7193.25,4116050000,0.029019435732737162,-0.0005101896917248869,5,9,3
2018-09-02,7272.720215,4329540000,0.024417553615014537,0.0008675667169191988,6,9,3
2018-09-03,7260.060059,4087760000,0.01523137566402964,0.00040494720100216116,0,9,3
2018-09-04,7361.660156,4273640000,0.018306240018533367,-2.7194273541299415e-05,1,9,3
2018-09-05,6792.830078,5800460000,0.08768070026202719,-0.005548488710481127,2,9,3
2018-09-06,6529.169922,5523470000,0.05471276031376181,-3.828970649969248e-05,3,9,3
2018-09-07,6467.069824,4264680000,0.02476522410217322,-0.0010669286381281714,4,9,3
2018-09-08,6225.97998,3835060000,0.05433302012955822,-0.0004176205205209253,5,9,3
2018-09-09,6300.8598630000015,3671890000,0.03951473137613755,0.00011267684338904432,6,9,3
2018-09-10,6329.700195,3714100000,0.013065843454606282,0.00034435880576477436,0,9,3
2018-09-11,6321.200195,3849910000,0.022157397573586028,-0.0006629166725831139,1,9,3
2018-09-12,6351.799805,4064230000,0.01576677676771084,0.00038421062925819515,2,9,3
2018-09-13,6517.310059,4210910000,0.028511657622039964,-0.00029151643589164544,3,9,3
2018-09-14,6512.709961,4076220000,0.02167386820523028,-0.0005082460327300081,4,9,3
2018-09-15,6543.200195,3216300000,0.01049817311750035,-0.0009964572083523881,5,9,3
2018-09-16,6517.180176,3273730000,0.01303849456234851,-0.0004787526070691653,6,9,3
2018-09-17,6281.200195,3910780000,0.04517603461059316,-4.617572931862802e-05,0,9,3
2018-09-18,6371.299805,4180090000,0.018907708102896704,8.637060205021037e-05,1,9,3
2018-09-19,6398.540039,4431340000,0.038677025264984746,4.8457772884064535e-05,2,9,3
2018-09-20,6519.669922,4348110000,0.020842809424034117,-0.0008895856798560869,3,9,3
2018-09-21,6734.950195,6531940000,0.04586725816977719,1.4790012860563116e-05,4,9,3
2018-09-22,6721.97998,4509660000,0.029887598208814287,-0.0009908027128639,5,9,3
2018-09-23,6710.629883,4197500000,0.012984657502118814,-0.0008732210093786329,6,9,3
2018-09-24,6595.410156,4177310000,0.020158361162685903,0.0012478346009326636,0,9,3
2018-09-25,6446.470215,4726180000,0.03475166781486546,0.0009803541766616466,1,9,3
2018-09-26,6495.0,4437300000,0.02938781613529925,4.465573518097515e-05,2,9,3
2018-09-27,6676.75,4606810000,0.03822920448654755,0.0002995469352604186,3,9,3
2018-09-28,6644.129883,5014430000,0.02829659155363785,-0.00015499170216924548,4,9,3
2018-09-29,6601.959961,4363690000,0.020186926198170748,0.00041654296848893,5,9,3
2018-09-30,6625.560059,4002280000,0.011762624691429113,-0.0008618080508143916,6,9,3
2018-10-01,6589.620117,4000970000,0.015913643711595444,0.0005493665698059224,0,10,4
2018-10-02,6556.100098,3979260000,0.011309433167886391,-0.00034170237893144844,1,10,4
2018-10-03,6502.589844,3887310000,0.018194861181602042,-0.0007196652583459744,2,10,4
2018-10-04,6576.689941,3838410000,0.016220584844910013,-0.00038621845073835215,3,10,4
2018-10-05,6622.47998,3671500000,0.010096968075028624,-4.497559840070627e-06,4,10,4
2018-10-06,6588.310059,3259740000,0.0077138610940137575,0.0003597458193033537,5,10,4
2018-10-07,6602.950195,3306630000,0.012879316657776526,-0.00041803344239835113,6,10,4
2018-10-08,6652.22998,3979460000,0.015057697248305931,0.0001277914327309365,0,10,4
2018-10-09,6642.6401369999985,3580810000,0.008244393847442162,-0.0003537897509920429,1,10,4
2018-10-10,6585.529785,3787650000,0.0154963600640406,0.00018380434672972369,2,10,4
2018-10-11,6256.240234000001,5181640000,0.05493502086012631,-0.0027157259575273486,3,10,4
2018-10-12,6274.580078,3783500000,0.01475671041908435,0.00055780625260832,4,10,4
2018-10-13,6285.990234000001,3064030000,0.007779741963573027,0.0003977098129230087,5,10,4
2018-10-14,6290.930176,3085320000,0.013225808347910269,0.00027181369879498827,6,10,4
2018-10-15,6596.540039,7370770000,0.1128640325333666,0.0007382835503470642,0,10,4
2018-10-16,6596.1098630000015,4074800000,0.01555531421606574,-0.0008474454058681063,1,10,4
2018-10-17,6544.430176,4088420000,0.012851615815070943,-0.0003208985264601728,2,10,4
2018-10-18,6476.709961,3924080000,0.01821694118013831,0.00020996200357729542,3,10,4
2018-10-19,6465.410156,3578870000,0.007504699782822269,-0.0006945010280334445,4,10,4
2018-10-20,6489.189941,3379130000,0.0075546929756551825,0.00013867724757364282,5,10,4
2018-10-21,6482.350098,3253610000,0.012411964638665784,0.0005707354499630054,6,10,4
2018-10-22,6487.160156,3672860000,0.012505040283290431,-0.002281474889487733,0,10,4
2018-10-23,6475.740234000001,3716150000,0.008485111587376913,0.0004864158978243892,1,10,4
2018-10-24,6495.839844,3424670000,0.008213251194988854,-0.0017226320643258725,2,10,4
2018-10-25,6476.290039,3230550000,0.008937467162640135,-0.0012121288504263665,3,10,4
2018-10-26,6474.75,3306050000,0.007547770645673834,0.0009405527626549418,4,10,4
2018-10-27,6480.379883,3393250000,0.008348976884748383,0.0003518733532863025,5,10,4
2018-10-28,6486.3901369999985,3445190000,0.008432131913222616,0.0009188409691861364,6,10,4
2018-10-29,6332.629883,4199910000,0.031173326215110656,0.0006964177729445278,0,10,4
2018-10-30,6334.27002,3781100000,0.008692373831507092,0.0004294439598267791,1,10,4
2018-10-31,6317.6098630000015,4191240000,0.005110160965205789,8.393585730965327e-05,2,10,4
2018-11-01,6377.779785,3789400000,0.03728079750121553,0.0001787670691737944,3,11,4
2018-11-02,6388.439941,4234870000,0.010980845355385623,-0.0001877934223501613,4,11,4
2018-11-03,6361.259765999999,3658640000,0.009097499189670791,0.0006618891783833912,5,11,4
2018-11-04,6376.129883,4390020000,0.014943047996920504,-0.0019619685027672798,6,11,4
2018-11-05,6419.660156,4174800000,0.01838100402749099,0.00213714225778398,0,11,4
2018-11-06,6461.009765999999,4700040000,0.008643611840465327,0.0011592977369291266,1,11,4
2018-11-07,6530.1401369999985,4941260000,0.012963215466662828,-0.0012051987912797045,2,11,4
2018-11-08,6453.720215,4665260000,0.015281460253429632,-0.001723055327709212,3,11,4
2018-11-09,6385.620117,4346820000,0.013037034171037642,7.983030475647968e-05,4,11,4
2018-11-10,6409.220215,3705320000,0.008138951048547564,0.0006880194239041804,5,11,4
2018-11-11,6411.27002,3939060000,0.011508365744169444,7.638829724399694e-05,6,11,4
2018-11-12,6371.27002,4295770000,0.011593442545505149,0.0003013403911579475,0,11,4
2018-11-13,6359.490234000001,4503800000,0.008293053027645773,-0.0012972737902627305,1,11,4
2018-11-14,5738.350098,7398940000,0.1492508210153745,-0.0003834196175598658,2,11,4
2018-11-15,5648.029785,7032140000,0.07771750978709037,-0.00047980642864112763,3,11,4
2018-11-16,5575.549805,5279320000,0.028747373256681343,0.00054349312731147,4,11,4
2018-11-17,5554.330078,4303150000,0.010692884644630984,0.0009740429401971932,5,11,4
2018-11-18,5623.540039,4159680000,0.01688381561892947,-0.0004908392188653383,6,11,4
2018-11-19,4871.490234000001,7039560000,0.16062028902937175,-0.0015518984205770113,0,11,4
2018-11-20,4451.870117,8428290000,0.15905489835011766,0.003070602160606574,1,11,4
2018-11-21,4602.169922,6120120000,0.07637005730399338,0.0020424934670632768,2,11,4
2018-11-22,4365.939941,4569370000,0.06047223126856643,-0.0012001415664914404,3,11,4
2018-11-23,4347.1098630000015,4871490000,0.047844386983608884,0.0001334399217595868,4,11,4
2018-11-24,3880.76001,4679500000,0.16282052570331865,5.158525636334705e-06,5,11,4
2018-11-25,4009.969971,6825640000,0.14945636870291548,0.0012718541627203634,6,11,4
2018-11-26,3779.129883,6476900000,0.12712140357512486,-0.003487557297061549,0,11,4
2018-11-27,3820.719971,5998720000,0.0551623596899152,0.000458028856676971,1,11,4
2018-11-28,4257.419922,7280280000,0.14739943943957282,0.0027210078433038084,2,11,4
2018-11-29,4278.84668,6503347767,0.06446466747834012,0.002393679364085264,3,11,4
2018-11-30,4017.268555,6048016717,0.0964168658831786,0.0017912170673887058,4,11,4
2018-12-01,4214.671875,5375314093,0.085564610186569,-0.0033071321833329204,5,12,4
2018-12-02,4139.87793,5262697895,0.046349309357470926,0.0017985554467786972,6,12,4
2018-12-03,3894.130859,5089570994,0.08216055615821696,-0.0020122428556529114,0,12,4
2018-12-04,3956.893799,5028069239,0.06336903946252685,0.000505693632845416,1,12,4
2018-12-05,3753.994873,5302481574,0.057416438565285326,2.1201414145014746e-05,2,12,4
2018-12-06,3521.101807,5878333109,0.10049816119957483,-0.002417276030780723,3,12,4
2018-12-07,3419.937256,6835615448,0.07083700223395402,0.0005769532749579918,4,12,4
2018-12-08,3476.114746,5305024497,0.046376909719207486,-0.0008305844918734499,5,12,4
2018-12-09,3614.234375,4947372847,0.06232503678673482,-0.0006053807730717884,6,12,4
2018-12-10,3502.656006,5020968740,0.051060694278615336,-0.00145641421574414,0,12,4
