Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
5235.55957,11618660197,0.03634884418848266,0.0001099565370811845,1,4,2
5251.937988,12438480677,0.010551380723293875,-8.711431876099158e-05,2,4,2
5298.385742,13256489918,0.013232911444589613,-4.3682172508826166e-05,3,4,2
5303.8125,13780238655,0.019747487170256116,6.564051802357857e-05,4,4,2
5337.88623,13169647522,0.011822929800800798,-0.0003760522262011855,5,4,2
5314.53125,13731844223,0.019512807348537536,-0.0003832174286302664,6,4,2
5399.365234,14601631648,0.02697029888975394,9.0566201548415e-08,0,4,2
5572.362305,15867308108,0.04534700725297074,-0.00015325708438475348,1,4,2
5464.866699,17048033399,0.041301288328116026,0.00030334042737101356,2,4,2
5210.515625,15330283408,0.06965369825520804,-4.048294164741723e-05,3,4,2
5279.348145,16812108040,0.03983985666547432,2.3307044093358192e-05,4,4,2
5268.291016,13111274675,0.014734357108798498,0.0006559178279075605,5,4,2
5285.13916,12819992056,0.013423247183399656,-5.312291531022111e-05,6,4,2
5247.352539,13735490672,0.01817067589560827,7.118542107157624e-05,0,4,2
5350.726563,13878964574,0.02661989410235353,3.513317262362177e-05,1,4,2
5402.697266,13679528236,0.013156800216885508,-5.079203710475559e-05,2,5,2
5505.283691,14644460907,0.02373753284949489,4.8781319015329296e-05,3,5,2
5768.289551,18720780006,0.06842739106235304,0.00015829406480508278,4,5,2
5831.16748,17567780766,0.04276426047545492,-1.6998482780706487e-05,5,5,2
5795.708496,14808830723,0.022043949198129346,-0.0006927775961767975,6,5,2
5746.807129,15737171804,0.026402241015266573,-0.00021020507089991965,0,5,2
5829.501465,18026409033,0.042982965671054835,0.003427390853224542,1,5,2
5982.45752,15320605300,0.033697103199790635,-2.3587965234731152e-05,2,5,2
6174.528809,16784645411,0.03355266478360861,0.00020956173985509368,3,5,2
6378.849121,19419875368,0.044323263645555465,0.0001282160754214515,4,5,2
7204.771484,28867562329,0.15014890767901756,-0.000175461498370504,5,5,2
6972.371582,27773333680,0.10095718802815248,-0.00017115539324964697,6,5,2
7814.915039,28677672181,0.1665821752699942,-0.000899659428786315,0,5,2
7994.416016,32031452227,0.07436235627803386,-0.0006306281772064092,1,5,2
8205.167969,28344112920,0.04017123665387772,-0.00130003334974999,2,5,2
7884.90918,33167197581,0.07648716345746236,0.0002557544993815977,3,5,2
7343.895508,30066644905,0.1265992089910897,-0.00030378387023201667,4,5,2
7271.208008,21354286562,0.026996822636553054,-0.00044629681841436904,5,5,2
8197.689453,25902422040,0.13676163870220837,-9.339521878568043e-05,6,5,2
7978.309082,23843404340,0.06800376059861915,-4.259599327466675e-05,0,5,2
7963.327637,25127245056,0.027899865280910808,-0.0008835056550116338,1,5,2
7680.066406,24719473175,0.05010840810481104,-0.00036423682454285244,2,5,2
7881.84668,24457107820,0.054504712827044166,-1.9204509570526408e-05,3,5,2
7987.371582,25919126991,0.040420866429525394,0.000565101041520575,4,5,2
8052.543945,22256813107,0.0190748384866414,0.00033059242124996584,5,5,2
8673.21582,26677970091,0.09626269087953147,9.874607271098416e-05,6,5,2
8805.77832,27949839564,0.02750926751507599,-0.0003430141993398796,0,5,2
8719.961914,24226919267,0.01995373196556801,-0.00015712419543950675,1,5,2
8659.487305,23473479966,0.032197661693974734,0.00026253713642921387,2,5,2
8319.472656,29246528551,0.09573225132765627,9.777987543633719e-05,3,5,2
8574.501953,25365190957,0.05067064250769085,-7.721836249266085e-05,4,5,2
8564.016602,22488303544,0.01698062069079868,0.00017013406999463865,5,6,2
8742.958008,20266216022,0.028975766790717797,-0.0001385043824861259,6,6,2
8208.995117,22004511436,0.0657365011932489,0.00024244563087602846,0,6,2
7707.770996,24609731549,0.08546467602198579,-0.00044471144793724657,1,6,2
7824.231445,21760923463,0.030406929874136353,-0.0005876799571079792,2,6,2
7822.023438,19474611077,0.048322131824908736,0.000623614725609599,3,6,2
8043.951172,19141423231,0.04336974638954584,-0.0008921324665643969,4,6,2
7954.12793,16522722810,0.03052974661344622,-0.0005598508144688591,5,6,2
7688.077148,16610726547,0.05179256412702922,0.0005472785872205364,6,6,2
8000.32959,18689275117,0.05867859471005102,0.000489237594022652,0,6,2
7927.714355,17107279932,0.03262533590564264,-0.000287633092955997,1,6,2
8145.857422,19034432883,0.04251758769948336,-3.830315015797518e-05,2,6,2
8230.923828,18669407147,0.027761178879244095,-3.0847084156369023e-06,3,6,2
8693.833008,19831162906,0.06442848935004346,-0.00047009345546881066,4,6,2
8838.375,18371033226,0.027932394350728255,0.0003468318554033474,5,6,2
8994.488281,23348550311,0.059142004326704176,-0.0006186514258685983,6,6,2
9320.352539,15562951919,0.047556682777576964,0.001621640161866801,0,6,2
9081.762695,15848210536,0.03814285598493218,-0.0003342034032304029,1,6,2
9273.521484,15546809946,0.02527184021885548,-4.9704634943362547e-05,2,6,2
9527.160156,17846823784,0.03920240016653146,-0.00021894635608557002,3,6,2
10144.556641,20624008643,0.06503701784961378,0.003092021476150941,4,6,2
10701.691406,29995204861,0.10391875864570317,-0.00046721586432558733,5,6,2
10855.371094,20998326502,0.06536970177372396,-0.0001498753921825961,6,6,2
11011.102539,19271652365,0.042926521099662954,-0.0003542234745507548,0,6,2
11790.916992,24879684533,0.07120018633821497,-0.0010462237168126635,1,6,2
13016.231445,45105733173,0.17361019505106476,6.864928637572798e-05,2,6,2
11182.806641,39977475223,0.26871250634911353,-0.001845571748002035,3,6,2
12407.332031,35087757766,0.1402428304371012,-0.0005293933444828903,4,6,2
11959.371094,29923961128,0.07755490649814029,-0.0022894082627585707,5,6,2
10817.155273,27256473494,0.12773163046270025,-0.0018696790874844994,6,6,2
10583.134766,29378589324,0.1107235784159576,0.0005243085458788031,0,7,3
10801.677734,31015895223,0.12059125151081096,0.001525551530585889,1,7,3
11961.269531,30796494294,0.10629555059347567,0.0009571909545493616,2,7,3
11215.4375,25920294033,0.07518028444900339,-0.001099819868819248,3,7,3
10978.459961,23838480210,0.0478802733130012,0.00037199971712853643,4,7,3
11208.550781,21092024306,0.05813051167354111,0.0008087959074394955,5,7,3
11450.84668,19369044277,0.035233860489349726,-0.0003711515941806322,6,7,3
12285.958008,23482551458,0.08359762288829051,-0.00013282122557621524,0,7,3
12573.8125,28167921523,0.044621796667048026,-0.0001809626952842837,1,7,3
12156.512695,33627574244,0.12112999601714922,-0.0013818788678523278,2,7,3
11358.662109,28595327690,0.08833291600571767,-0.000384050864277736,3,7,3
11815.986328,23534692797,0.06497301935634137,-0.0002419920707951584,4,7,3
11392.378906,21042616384,0.08557357051315796,-0.0009970172247359332,5,7,3
10256.058594,22486000001,0.11887428551545502,0.00017358256914033252,6,7,3
10895.089844,25384047207,0.10616083269461038,0.00014350280928251104,0,7,3
9477.641602,24151199070,0.16389806539695487,-0.0006781998380950492,1,7,3
9693.802734,24569921549,0.08730636626325922,0.00048486606639047144,2,7,3
10666.482422,25187024648,0.14504352390911712,-0.0011743671910209588,3,7,3
10530.732422,20727426310,0.04764117716080132,-0.0004665474159930808,4,7,3
10767.139648,20206615155,0.05715911827633333,0.0009649404892717916,5,7,3
10599.105469,17130580467,0.04353277344857483,-0.00020352915689999474,6,7,3
10343.106445,16334414913,0.04892889843133325,0.00035208010469234746,0,7,3
9900.767578,17851916995,0.04686081661510841,-0.0013167776030789662,1,7,3
9811.925781,17398734322,0.030630418291856185,-0.0002883328984690936,2,7,3
9911.841797,15821952090,0.03890920266927865,0.00012965864733542362,3,7,3
9870.303711,14495714483,0.020429668153190837,8.72645893397523e-05,4,7,3
9477.677734,16817809536,0.0803057008672711,0.001471797141820826,5,7,3
9552.860352,13738687093,0.03493705956122373,-0.000490077403781901,6,7,3
9519.145508,13791445323,0.02203117663777475,0.0003344411530766659,0,7,3
9607.423828,13829811132,0.028018905943072412,-0.0003510875610765187,1,7,3
10085.62793,16631520648,0.05079446901597567,-0.0008116050935859728,2,7,3
10399.668945,17165337858,0.05290257586774742,0.0002282788050808136,3,8,3
10518.174805,17489094082,0.027667445254140333,0.00010491506563232849,4,8,3
10821.726563,15352685061,0.04220270966098626,-8.663127778568693e-06,5,8,3
10970.18457,16530894787,0.03662132943047019,-0.0008613545141109459,6,8,3
11805.65332,23875988832,0.08524578096208736,0.0004990492131442408,0,8,3
11478.168945,23635107660,0.08707051875149796,-0.00017211682538086713,1,8,3
11941.96875,22194988641,0.0527641096198488,0.0010108290561386308,2,8,3
11966.407227,19481591730,0.036625631795539286,-0.0010811515732816537,3,8,3
11862.936523,18339989960,0.02226460852862637,-0.0001163187544100702,4,8,3
11354.024414,18125355447,0.05225734213707014,-0.00037732700263671826,5,8,3
11523.579102,15774371518,0.024473414140447677,0.0004000797806994716,6,8,3
11382.616211,13647198229,0.018305730486018013,0.00021405650114476188,0,8,3
10895.830078,16681503537,0.05445104740985616,-0.000582128479849106,1,8,3
10051.704102,19990838300,0.08590040274307237,-0.0013213905687252485,2,8,3
10311.545898,22899115082,0.07876690487635095,0.0007636123698509697,3,8,3
10374.338867,20228207096,0.06786794694079182,-0.001505272885357011,4,8,3
10231.744141,13778035685,0.03627815061189372,0.00012331406870757142,5,8,3
10345.810547,12999813869,0.036364476855638046,0.00043231566822946336,6,8,3
10916.053711,16038264603,0.058454152854697454,2.6838361898573534e-05,0,8,3
10763.232422,15053082175,0.030895777460293754,0.00012448342165885496,1,8,3
10138.049805,19473084768,0.08391359699210224,0.00044107881555235874,2,8,3
10131.055664,17097508856,0.04084165372455159,0.0005185941301921087,3,8,3
10407.964844,15627023886,0.0361424908512784,-3.0775757297530053e-05,4,8,3
10159.960938,15451030650,0.04364963679764329,7.641436859236784e-05,5,8,3
10138.517578,14153856610,0.02955732258297062,-0.0012050847578064243,6,8,3
10370.820313,18438654080,0.03812135996698346,0.00019341372615284686,0,8,3
10185.5,14762609503,0.02914826774609687,0.0017600272937017926,1,8,3
9754.422852,17603790323,0.05791189340468852,0.00024227789135831441,2,8,3
9510.200195,17045878501,0.035573064762896504,0.0004883737360694176,3,8,3
9598.173828,13595263986,0.024163552595573616,-6.61339345771117e-05,4,8,3
9630.664063,11454806419,0.014836746563415711,-7.402397127914712e-06,5,8,3
9757.970703,11445355859,0.022311673271103127,-5.09398946902391e-05,6,9,3
10346.760742,17248102294,0.06843750204158372,-0.00010004638415943718,0,9,3
10623.540039,19384917989,0.04147593299642576,-0.00022208934040240033,1,9,3
10594.493164,16742664769,0.03142728175729497,-0.0005955518496570753,2,9,3
10575.533203,14551239508,0.010540809839126301,0.0002520004380718622,3,9,3
10353.302734,19536574783,0.05892384845857097,6.0744577470252e-05,4,9,3
10517.254883,15307366476,0.020268289288451997,8.171096066037977e-05,5,9,3
10441.276367,13670567493,0.01792153399618431,0.00018696459430655985,6,9,3
